,OptSeries,Side,Exits,EntryTTX,EntryPrice,Invested,ExitTTX,ExitPrice,ProfitLoss,%Return
739,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",7,41,60,7,60,-21,-35.0
740,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",7,42,59,7,60,-20,-33.898305084745765
741,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",7,43,58,7,60,-19,-32.758620689655174
742,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",7,44,57,7,60,-18,-31.57894736842105
743,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",7,45,56,7,60,-17,-30.357142857142858
744,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,34,67,6,60,-28,-41.791044776119406
745,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,35,66,6,60,-27,-40.90909090909091
746,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,36,65,6,60,-26,-40.0
747,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,37,64,6,60,-25,-39.0625
748,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,38,63,6,60,-24,-38.095238095238095
749,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,39,62,6,60,-23,-37.096774193548384
750,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,40,61,6,60,-22,-36.0655737704918
751,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,41,60,6,60,-21,-35.0
752,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,42,59,6,60,-20,-33.898305084745765
753,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,43,58,6,60,-19,-32.758620689655174
754,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,44,57,6,60,-18,-31.57894736842105
755,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(20, 60)",6,45,56,6,60,-17,-30.357142857142858
756,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,30,71,7,50,-22,-30.985915492957748
757,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,31,70,7,50,-21,-30.0
758,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,32,69,7,50,-20,-28.985507246376812
759,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,33,68,7,50,-19,-27.941176470588236
760,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,34,67,7,50,-18,-26.865671641791046
761,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,35,66,7,50,-17,-25.757575757575758
762,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,36,65,7,50,-16,-24.615384615384617
763,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,37,64,7,50,-15,-23.4375
764,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,38,63,7,50,-14,-22.22222222222222
765,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,39,62,7,50,-13,-20.967741935483872
766,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,40,61,7,50,-12,-19.672131147540984
767,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,41,60,7,50,-11,-18.333333333333332
768,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,42,59,7,50,-10,-16.949152542372882
769,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,43,58,7,50,-9,-15.517241379310345
770,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,44,57,7,50,-8,-14.035087719298245
771,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",7,45,56,7,50,-7,-12.5
772,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,34,67,6,50,-18,-26.865671641791046
773,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,35,66,6,50,-17,-25.757575757575758
774,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,36,65,6,50,-16,-24.615384615384617
775,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,37,64,6,50,-15,-23.4375
776,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,38,63,6,50,-14,-22.22222222222222
777,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,39,62,6,50,-13,-20.967741935483872
778,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,40,61,6,50,-12,-19.672131147540984
779,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,41,60,6,50,-11,-18.333333333333332
780,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,42,59,6,50,-10,-16.949152542372882
781,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,43,58,6,50,-9,-15.517241379310345
782,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,44,57,6,50,-8,-14.035087719298245
783,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 50)",6,45,56,6,50,-7,-12.5
784,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,30,71,7,60,-32,-45.070422535211264
785,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,31,70,7,60,-31,-44.285714285714285
786,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,32,69,7,60,-30,-43.47826086956522
787,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,33,68,7,60,-29,-42.64705882352941
788,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,34,67,7,60,-28,-41.791044776119406
789,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,35,66,7,60,-27,-40.90909090909091
790,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,36,65,7,60,-26,-40.0
791,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,37,64,7,60,-25,-39.0625
792,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,38,63,7,60,-24,-38.095238095238095
793,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,39,62,7,60,-23,-37.096774193548384
794,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,40,61,7,60,-22,-36.0655737704918
795,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,41,60,7,60,-21,-35.0
796,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,42,59,7,60,-20,-33.898305084745765
797,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,43,58,7,60,-19,-32.758620689655174
798,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,44,57,7,60,-18,-31.57894736842105
799,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",7,45,56,7,60,-17,-30.357142857142858
800,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,34,67,6,60,-28,-41.791044776119406
801,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,35,66,6,60,-27,-40.90909090909091
802,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,36,65,6,60,-26,-40.0
803,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,37,64,6,60,-25,-39.0625
804,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,38,63,6,60,-24,-38.095238095238095
805,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,39,62,6,60,-23,-37.096774193548384
806,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,40,61,6,60,-22,-36.0655737704918
807,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,41,60,6,60,-21,-35.0
808,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,42,59,6,60,-20,-33.898305084745765
809,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,43,58,6,60,-19,-32.758620689655174
810,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,44,57,6,60,-18,-31.57894736842105
811,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(15, 60)",6,45,56,6,60,-17,-30.357142857142858
812,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,30,71,7,50,-22,-30.985915492957748
813,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,31,70,7,50,-21,-30.0
814,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,32,69,7,50,-20,-28.985507246376812
815,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,33,68,7,50,-19,-27.941176470588236
816,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,34,67,7,50,-18,-26.865671641791046
817,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,35,66,7,50,-17,-25.757575757575758
818,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,36,65,7,50,-16,-24.615384615384617
819,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,37,64,7,50,-15,-23.4375
820,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,38,63,7,50,-14,-22.22222222222222
821,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,39,62,7,50,-13,-20.967741935483872
822,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,40,61,7,50,-12,-19.672131147540984
823,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,41,60,7,50,-11,-18.333333333333332
824,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,42,59,7,50,-10,-16.949152542372882
825,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,43,58,7,50,-9,-15.517241379310345
826,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,44,57,7,50,-8,-14.035087719298245
827,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",7,45,56,7,50,-7,-12.5
828,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,34,67,6,50,-18,-26.865671641791046
829,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,35,66,6,50,-17,-25.757575757575758
830,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,36,65,6,50,-16,-24.615384615384617
831,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,37,64,6,50,-15,-23.4375
832,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,38,63,6,50,-14,-22.22222222222222
833,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,39,62,6,50,-13,-20.967741935483872
834,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,40,61,6,50,-12,-19.672131147540984
835,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,41,60,6,50,-11,-18.333333333333332
836,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,42,59,6,50,-10,-16.949152542372882
837,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,43,58,6,50,-9,-15.517241379310345
838,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,44,57,6,50,-8,-14.035087719298245
839,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 50)",6,45,56,6,50,-7,-12.5
840,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,30,71,7,60,-32,-45.070422535211264
841,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,31,70,7,60,-31,-44.285714285714285
842,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,32,69,7,60,-30,-43.47826086956522
843,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,33,68,7,60,-29,-42.64705882352941
844,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,34,67,7,60,-28,-41.791044776119406
845,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,35,66,7,60,-27,-40.90909090909091
846,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,36,65,7,60,-26,-40.0
847,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,37,64,7,60,-25,-39.0625
848,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,38,63,7,60,-24,-38.095238095238095
849,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,39,62,7,60,-23,-37.096774193548384
850,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,40,61,7,60,-22,-36.0655737704918
851,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,41,60,7,60,-21,-35.0
852,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,42,59,7,60,-20,-33.898305084745765
853,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,43,58,7,60,-19,-32.758620689655174
854,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,44,57,7,60,-18,-31.57894736842105
855,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",7,45,56,7,60,-17,-30.357142857142858
856,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,34,67,6,60,-28,-41.791044776119406
857,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,35,66,6,60,-27,-40.90909090909091
858,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,36,65,6,60,-26,-40.0
859,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,37,64,6,60,-25,-39.0625
860,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,38,63,6,60,-24,-38.095238095238095
861,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,39,62,6,60,-23,-37.096774193548384
862,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,40,61,6,60,-22,-36.0655737704918
863,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,41,60,6,60,-21,-35.0
864,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,42,59,6,60,-20,-33.898305084745765
865,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,43,58,6,60,-19,-32.758620689655174
866,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,44,57,6,60,-18,-31.57894736842105
867,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(10, 60)",6,45,56,6,60,-17,-30.357142857142858
868,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,30,71,7,50,-22,-30.985915492957748
869,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,31,70,7,50,-21,-30.0
870,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,32,69,7,50,-20,-28.985507246376812
871,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,33,68,7,50,-19,-27.941176470588236
872,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,34,67,7,50,-18,-26.865671641791046
873,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,35,66,7,50,-17,-25.757575757575758
874,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,36,65,7,50,-16,-24.615384615384617
875,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,37,64,7,50,-15,-23.4375
876,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,38,63,7,50,-14,-22.22222222222222
877,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,39,62,7,50,-13,-20.967741935483872
878,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,40,61,7,50,-12,-19.672131147540984
879,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,41,60,7,50,-11,-18.333333333333332
880,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,42,59,7,50,-10,-16.949152542372882
881,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,43,58,7,50,-9,-15.517241379310345
882,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,44,57,7,50,-8,-14.035087719298245
883,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",7,45,56,7,50,-7,-12.5
884,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,34,67,6,50,-18,-26.865671641791046
885,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,35,66,6,50,-17,-25.757575757575758
886,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,36,65,6,50,-16,-24.615384615384617
887,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,37,64,6,50,-15,-23.4375
888,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,38,63,6,50,-14,-22.22222222222222
889,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,39,62,6,50,-13,-20.967741935483872
890,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,40,61,6,50,-12,-19.672131147540984
891,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,41,60,6,50,-11,-18.333333333333332
892,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,42,59,6,50,-10,-16.949152542372882
893,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,43,58,6,50,-9,-15.517241379310345
894,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,44,57,6,50,-8,-14.035087719298245
895,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 50)",6,45,56,6,50,-7,-12.5
896,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,30,71,7,60,-32,-45.070422535211264
897,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,31,70,7,60,-31,-44.285714285714285
898,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,32,69,7,60,-30,-43.47826086956522
899,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,33,68,7,60,-29,-42.64705882352941
900,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,34,67,7,60,-28,-41.791044776119406
901,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,35,66,7,60,-27,-40.90909090909091
902,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,36,65,7,60,-26,-40.0
903,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,37,64,7,60,-25,-39.0625
904,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,38,63,7,60,-24,-38.095238095238095
905,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,39,62,7,60,-23,-37.096774193548384
906,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,40,61,7,60,-22,-36.0655737704918
907,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,41,60,7,60,-21,-35.0
908,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,42,59,7,60,-20,-33.898305084745765
909,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,43,58,7,60,-19,-32.758620689655174
910,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,44,57,7,60,-18,-31.57894736842105
911,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",7,45,56,7,60,-17,-30.357142857142858
912,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,34,67,6,60,-28,-41.791044776119406
913,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,35,66,6,60,-27,-40.90909090909091
914,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,36,65,6,60,-26,-40.0
915,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,37,64,6,60,-25,-39.0625
916,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,38,63,6,60,-24,-38.095238095238095
917,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,39,62,6,60,-23,-37.096774193548384
918,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,40,61,6,60,-22,-36.0655737704918
919,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,41,60,6,60,-21,-35.0
920,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,42,59,6,60,-20,-33.898305084745765
921,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,43,58,6,60,-19,-32.758620689655174
922,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,44,57,6,60,-18,-31.57894736842105
923,"('US 500', '2021-07-16', '14:20', 4332.75)",short,"(5, 60)",6,45,56,6,60,-17,-30.357142857142858
